village,vlcode,block,district,shoreline_distance_km,shoreline_proximity_score,erosion_baseline_score,coastal_hazard_score,coastal_hazard_category,hazard_model,hazard_data_quality
Gaudabadpur,397092,Mahakalapada,Kendrapara,6.079505204501933,0.2279264483055093,0.2938079811515241,0.2542790614439152,LOW,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Pankapal,397073,Mahakalapada,Kendrapara,6.127114702884062,0.2218477931157676,0.2938079811515241,0.25063186833007023,LOW,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Mahula Kandha,397099,Mahakalapada,Kendrapara,6.137117689035752,0.2205706382254587,0.2938079811515241,0.24986557539588486,LOW,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Raigada,397065,Mahakalapada,Kendrapara,6.150626178407921,0.2188459099292553,0.2938079811515241,0.24883073841816283,LOW,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Dahimachha,396921,Mahakalapada,Kendrapara,6.153532791900077,0.2184748011843814,0.2938079811515241,0.24860807317123848,LOW,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Palaspur,396905,Marsaghai,Kendrapara,6.16565761723006,0.2169267354638555,0.2938079811515241,0.24767923373892295,LOW,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Gokhapada,396925,Mahakalapada,Kendrapara,6.171222548013699,0.2162162197781616,0.2938079811515241,0.24725292432750662,LOW,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Gamha,397087,Mahakalapada,Kendrapara,6.213102847444669,0.2108690536005073,0.2938079811515241,0.24404462462091403,LOW,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Janra,397064,Mahakalapada,Kendrapara,6.224274809011326,0.209442647012232,0.2938079811515241,0.24318878066794886,LOW,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Teragan,396926,Mahakalapada,Kendrapara,6.234184049254513,0.2081774613522785,0.2938079811515241,0.24242966927197673,LOW,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Aitipur,396919,Mahakalapada,Kendrapara,6.322929958691634,0.1968466176908213,0.2938079811515241,0.23563116307510243,LOW,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Dadhipur,397097,Mahakalapada,Kendrapara,6.399054899504565,0.1871271860171828,0.2938079811515241,0.22979950407091934,LOW,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Badapaldia,396913,Marsaghai,Kendrapara,6.402109982006713,0.1867371211406803,0.2938079811515241,0.22956546514501786,LOW,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Badakul,396920,Mahakalapada,Kendrapara,6.601383988707492,0.1612943415236825,0.2938079811515241,0.21429979737481913,LOW,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Badamatha,397080,Mahakalapada,Kendrapara,6.731615623082107,0.1446667099152605,0.2938079811515241,0.20432321840976597,LOW,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Bhitarsubala,397079,Mahakalapada,Kendrapara,6.802762098569397,0.135582915564363,0.2938079811515241,0.19887294179922746,LOW,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Gopinathpur,396916,Mahakalapada,Kendrapara,6.808544820764572,0.13484459284564,0.2938079811515241,0.19842994816799364,LOW,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Gobardhanpur,396923,Mahakalapada,Kendrapara,6.821081923937647,0.1332438885774357,0.2938079811515241,0.19746952560707107,LOW,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Baulapara,397095,Mahakalapada,Kendrapara,6.823993422006438,0.1328721561826994,0.2938079811515241,0.1972464861702293,LOW,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Tithi,397085,Mahakalapada,Kendrapara,6.873141936195068,0.1265970035137321,0.2938079811515241,0.1934813945688489,LOW,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Nantar,397082,Mahakalapada,Kendrapara,6.885163737355298,0.1250620916474877,0.2938079811515241,0.19256044744910228,LOW,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Karamakul,396917,Mahakalapada,Kendrapara,6.886282106043212,0.1249193012829628,0.2938079811515241,0.19247477323038734,LOW,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Adoi,397110,Mahakalapada,Kendrapara,6.963237371878192,0.1150938559003803,0.2938079811515241,0.18657950600083784,LOW,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Kiabaria,397111,Mahakalapada,Kendrapara,6.984506510456278,0.1123782683812404,0.2938079811515241,0.1849501534893539,LOW,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Jaganathpur,397094,Mahakalapada,Kendrapara,7.0515080325978,0.1038236907417701,0.2938079811515241,0.17981740690567172,LOW,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Kumbharapara,397098,Mahakalapada,Kendrapara,7.0609030703489575,0.1026241570998587,0.2938079811515241,0.17909768672052487,LOW,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Mangalapur,397086,Mahakalapada,Kendrapara,7.100038572845795,0.0976274393557193,0.2938079811515241,0.17609965607404124,LOW,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Tanki Belari,397078,Mahakalapada,Kendrapara,7.103147534594152,0.0972304953191602,0.2938079811515241,0.17586148965210577,LOW,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Karanja,396924,Mahakalapada,Kendrapara,7.1142437979554405,0.0958137536781025,0.2938079811515241,0.17501144466747115,LOW,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Benupal,396922,Mahakalapada,Kendrapara,7.301247680658526,0.0719375911323182,0.2938079811515241,0.16068574714000058,LOW,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Jemadeipur,397084,Mahakalapada,Kendrapara,7.69549241541914,0.0216014631658761,0.2938079811515241,0.13048407036013532,LOW,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Pareswar Pur,397083,Mahakalapada,Kendrapara,7.8054286465753,0.0075650951139731,0.2938079811515241,0.12206224952899353,LOW,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Maladhia,397081,Mahakalapada,Kendrapara,7.864680302138389,0.0,0.2938079811515241,0.11752319246060966,LOW,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
